user_id	age	gender	occupation	city	income_level	education_level	device_type	vip_flag	real_name_flag_new	innet_dur	comm_num	famstru_id
0f6643da67a0f13cbc416662f67c4c91	59	1	0	574	3	1	ANDROID	0	1	214	6.0	6
5cd3986593d0c9b4e393ed268ed2f8de	41	1	5	579	4	2	ANDROID	0	1	120	93.0	2
acb5e730b7085a305bff2edafa03e842	43	1	17	574	3	1	IOS	0	1	37	35.0	5
66d674c22f1d51ea6e1a0a483577941e	48	1	16	571	4	2	IOS	1	1	206	93.0	-99
046f36d4b3c20e2392fcf881a94b7ecf	56	1	16	571	5	2	ANDROID	1	1	329	88.0	3
25c16f57c8bef3e1c96abdae58bcd988	55	1	17	578	4	1	ANDROID	0	1	162	21.0	6
84323417ceac6f7dc9299fb3b6aa54be	40	1	17	579	5	1	ANDROID	1	1	118	47.0	7
a220cf877b80fdf0ab8245c2ce74c2fb	71	1	18	579	3	1	IOS	0	1	303	13.0	-99
87b06df6ce491e671fa658b7849545d6	54	1	0	577	3	1	ANDROID	0	1	177	20.0	-99
78c15ae8eeda982e0c204da4a201c551	63	1	23	578	3	1	ANDROID	0	1	216	51.0	6
3b8cdc777238922ea56757c7061b5c4f	58	0	4	572	3	1	ANDROID	0	1	213	17.0	5
bfb875a62766e078147c9581d9546605	24	0	17	573	3	1	IOS	0	1	21	1.0	7
220b10e8f67cc815cf7550d10ee405c6	30	1	6	579	4	1	IOS	1	1	130	71.0	1
81bcad874091e7d0c242863e879a14dc	69	0	23	575	1	1	ANDROID	0	1	107	10.0	5
fdd240a9742ededffaea13cf3c1fb673	59	0	17	574	4	1	IOS	1	1	86	32.0	6
9abd884b1baddf488229e9456151b8cf	53	1	6	579	4	1	IOS	1	1	247	150.0	1
350133d2840312a3e7dd53e0cb376e29	60	0	5	576	4	2	ANDROID	0	1	149	16.0	3
6963da79fa7ff17a3bbca0502c740718	41	1	17	574	3	1	ANDROID	0	1	15	47.0	7
8b9302a3f8985a23e59db431cfc97dc5	39	0	16	571	5	2	ANDROID	1	1	168	37.0	-99
f54334faa365280714704c04cd088a4e	25	1	3	571	3	1	ANDROID	0	1	7	22.0	4
0384cc2bafbe072bb910bcc5fe4b9a79	48	0	17	574	3	1	ANDROID	0	1	153	5.0	7
1f8804e9f7bbdd1fb0f3b21b80f85c26	42	1	0	574	3	1	ANDROID	0	1	143	8.0	-99
3872c3b477a0e8621be9a1f2367c7be3	47	1	6	575	4	1	ANDROID	0	1	31	4.0	-99
1f915e49079ed9661d882bc328dffe14	36	0	0	572	4	0	IOS	0	1	112	22.0	2
90e546176ca6418b246c41116934a870	25	1	19	574	4	2	HarmonyOS	1	1	90	16.0	7
cae4d8b57110155c92fb3a001229871f	54	0	3	580	4	1	ANDROID	1	1	175	80.0	4
3fa5888ef5288d3a9de9380babe24f6f	32	0	12	577	4	1	IOS	1	1	176	59.0	7
0d706a2b711db7a33d79e0d079d34b66	31	1	3	575	4	1	ANDROID	1	1	90	72.0	5
0ceb2579d126371a10ac7048820deb43	46	0	6	571	4	1	IOS	0	1	103	94.0	5
0ddc3da0a61a2a32352bb967c186c457	36	0	6	572	4	1	IOS	1	1	211	36.0	5
0595c313cf067d4a94527edc03c3b707	51	0	0	571	4	1	ANDROID	1	1	309	64.0	3
3a09f70a8fa5c12ef3ff7c48f6a17e59	53	1	3	571	3	1	ANDROID	0	1	10	51.0	7
93f36b1191254b3e9933be4af643fd68	35	0	6	579	4	1	IOS	0	1	140	29.0	5
f380f7db8fede4f9e5e45bd8fc88bf09	42	0	17	572	4	1	IOS	1	1	194	58.0	1
9e656327688ca9c6abbd59e4b6f35d4f	68	1	23	573	3	1	ANDROID	0	1	254	9.0	4
1f5c793008a87d3c634c2b0aa0bd5e60	42	1	0	571	4	1	ANDROID	1	1	125	41.0	-99
1324d407dd2381f7468d404bf1c860c9	50	1	17	574	4	1	ANDROID	1	1	221	12.0	7
8b2ab64aed8f4a4ba2ad4a5e0b12c048	56	1	17	574	5	1	HarmonyOS	1	1	146	32.0	-99
dd30bd920a25aeb8c1ed4b393a70f04f	37	1	0	575	3	0	ANDROID	0	1	126	20.0	7
4218066f621bf684987a0e18b8e91775	54	1	17	579	4	1	ANDROID	1	1	247	25.0	5
27a24ea45de01573da1d709e8e2e513b	38	0	22	571	2	0	IOS	0	1	48	11.0	7
09b6680a048395798547cd173796e4ee	45	0	0	578	3	1	ANDROID	0	1	144	14.0	1
c68a226fc2d1bfaa35a57e29dfbe167d	30	1	6	579	4	1	ANDROID	0	1	39	65.0	7
b299e5f6edabb891a60f48f7993acefa	34	1	0	576	1	0	IOS	0	1	73	2.0	-99
9a2d9f78d829082c378368f32e4b2f3e	29	1	6	579	3	1	ANDROID	0	1	18	135.0	7
8d872cf8e40d49f8ae44fc7876f1f902	31	0	7	577	4	2	HarmonyOS	1	1	137	41.0	-99
90971214e196d86353f2a092f8436def	52	1	23	575	3	1	ANDROID	0	1	100	28.0	7
680af5c89d91c2749b7e80047f9cf575	44	1	3	576	4	1	ANDROID	1	1	246	178.0	5
83779658296e4bf48f39d52ac33598fd	24	1	17	579	3	1	ANDROID	0	1	21	3.0	7
f6c9431dc6018497ff3a701309dfbd3e	46	1	0	577	2	1	ANDROID	0	1	10	3.0	5
18df3f0603ee23d077630fd2bc66273d	38	1	3	577	4	1	IOS	0	1	181	54.0	1
bf2cfe8f2aa51ec4507634beb8afc463	61	1	23	577	3	1	ANDROID	0	1	37	18.0	5
ed17e0c852dbc1fec9cf0341d3efebd3	50	1	17	573	5	1	IOS	1	1	273	63.0	7
c325027ca79528ae8a3d8895a223cc6f	59	1	0	579	3	1	ANDROID	0	1	63	16.0	1
af60961c500bf5b290c4e14ca4fe11e1	36	0	6	571	4	1	IOS	0	1	216	41.0	2
10d538e04d83ab3df13ed5ab6a681ec6	54	1	17	576	4	1	ANDROID	0	1	2	34.0	5
0e1894200daa75a17384e722e06f24f3	20	0	24	579	3	2	HarmonyOS	0	1	21	1.0	4
a7a41d034cff01345d9ade065545a5a4	29	1	3	576	4	1	IOS	1	1	132	57.0	4
ebf9544aec0482dca16f040cd64cc66d	97	1	23	570	1	1	ANDROID	0	1	125	2.0	4
a989474ccddcbb00a2bc6d12acbeaecd	33	0	6	571	4	1	HarmonyOS	0	1	167	31.0	1
24d35700ad56a9b3c3404436e6ea5f05	44	1	3	574	4	1	ANDROID	1	1	203	156.0	5
8ad26916cf9a5c3ec74620256867148c	35	0	6	574	4	1	ANDROID	1	1	128	92.0	5
14af9d8730bc36f2282a00b84b2b21df	34	1	6	579	3	1	ANDROID	0	1	8	100.0	7
17652b03f2b04306e0e8f5a607741f81	52	0	3	576	5	1	HarmonyOS	1	1	306	79.0	5
0c1c30a4f6f1bbed6c1d4bfb023e8e64	31	0	6	571	4	1	IOS	1	1	115	95.0	-99
88d962c42426c9d440c2675c8db4615d	35	1	17	577	4	1	ANDROID	0	1	45	32.0	-99
e4eb0b48e679b321681f956fce89a22d	26	0	6	571	3	2	IOS	0	1	82	14.0	1
5cf261f91edfcb0eb08752fc95b9da60	47	1	0	570	4	1	HarmonyOS	1	1	269	360.0	7
2861f5b3c3aba4e58755b402e8ff8bbd	23	0	6	572	2	1	IOS	0	1	2	7.0	-99
2fcb258b090e23d0690f18a7d42e3d8d	33	0	16	571	5	2	IOS	1	1	181	205.0	-99
81d63b9b63b3b1de883b6ce4886b987a	39	0	0	574	2	0	ANDROID	0	1	9	2.0	7
af8ade2a77223f0b6a4e49dec47707f2	50	0	4	577	4	1	ANDROID	0	1	174	15.0	7
c7c55910170a36d3f415ccf6739459fb	0	-99	18	580	2	1	IOS	0	1	21	12.0	-99
d8f871cc57735b4f78c575669946e02e	41	1	17	577	3	1	ANDROID	0	0	127	4.0	7
c046c4b455ebdec7be82ddbe1cbe7587	37	1	0	571	1	0	ANDROID	0	1	94	33.0	5
b5245b484c314d7261503f4aa043e1c2	24	0	17	575	3	1	IOS	0	1	58	6.0	3
42d824ef6dad19b9d34a1b5712a38dc8	61	1	23	574	4	1	ANDROID	0	1	49	59.0	1
c4832fd6d8a74ef1fae313d40a6c550c	68	0	23	571	2	1	ANDROID	0	1	36	19.0	6
a574b6ee0de3fc6038050d17a4e077ff	53	1	17	572	4	1	ANDROID	0	1	181	22.0	7
75c4ed8283a930cdbb7c21a723a45629	22	1	0	580	2	0	ANDROID	0	1	10	6.0	-99
ffcd8e5d94974325de90d5b1844fd737	29	0	23	580	2	0	IOS	0	1	3	2.0	5
bb16a6909e982fb2e85b7a8b8a42f856	59	1	17	571	3	1	ANDROID	0	1	197	18.0	6
0d0e4a4c724d38ebfad20c7e67ce5945	71	1	23	577	4	1	ANDROID	1	0	265	58.0	2
fac37a7e1bc7769471947e282b706b62	35	1	23	579	4	0	HarmonyOS	0	1	203	11.0	4
6ce937672e48aa35b1c0f4c237917d30	52	1	0	577	3	1	ANDROID	0	1	165	21.0	1
bb025188d69ad785090bac2f7d9fc372	34	1	17	573	3	1	IOS	0	1	145	40.0	-99
8fb0c8510f04efc2470abbcff9714865	53	1	7	578	4	2	ANDROID	0	1	238	30.0	2
5e67d371ac9c7161a656e50441432e17	29	0	12	571	4	1	IOS	0	1	71	30.0	7
2c1b9b52387d91703bfde6a6ea892ade	43	0	17	573	4	1	HarmonyOS	0	1	221	43.0	5
5cdf770568cff3c09e883a5620444646	54	0	3	576	5	1	IOS	1	1	265	174.0	3
b0cd15fce49e27cbf4eadaac5066073a	41	0	3	571	4	1	HarmonyOS	0	1	152	46.0	5
ef23f7bb8495e1426b09c2b56661d599	20	1	0	579	2	0	ANDROID	0	1	10	33.0	-99
4db1731136c1d59bc64f6db6829109bd	59	1	3	576	4	1	IOS	1	1	326	260.0	3
76afe53321249ff2428d7919d5bd1fc9	40	0	6	571	4	1	IOS	0	1	222	105.0	1
3758cdda01807605f0eaad55e37210f3	36	0	14	571	4	2	IOS	0	1	155	50.0	7
6d40bf31ccf88adecdbc29e90e3fc997	30	0	22	577	3	0	ANDROID	0	1	173	12.0	7
c38821c149f5f31ec90834eb018966b5	39	1	0	574	4	0	IOS	1	1	206	19.0	7
eaf1384260f7eca6a96c4906f6b1f9c4	40	0	9	570	4	1	ANDROID	0	1	134	8.0	7
4dc7699a01708aa3eff823ef9df51d28	66	1	23	571	3	1	IOS	0	1	291	23.0	1
b363272e722bb9c09d576c397b3b45f1	47	0	17	573	2	1	ANDROID	0	1	219	1.0	7
1e699fb79f7917a47696742cbbfc7757	62	0	23	576	3	1	ANDROID	0	1	52	4.0	6
46f0bff0dfbbcc3e1e07225c22d2bfa9	55	1	0	576	4	1	IOS	0	1	237	37.0	2
7953d82f2904a49ab2e5618fd91e5f56	30	1	4	572	5	2	HarmonyOS	1	0	149	25.0	7
7df94823e900c1cf43d4f0c2db5ee3b3	34	1	6	571	4	1	IOS	0	1	131	91.0	7
4057b8362bf5e0dcd9114a3faaa9ea59	41	0	17	571	4	1	IOS	0	1	78	19.0	-99
2a963cc4475411746647cb3c61d0af43	55	0	0	579	3	1	ANDROID	0	1	119	19.0	6
e6927466e0cf9d4d2cf2d01d658b40aa	62	0	23	579	3	1	ANDROID	0	1	39	13.0	4
fbccdd88b5401b23a22ed981767ca716	36	1	6	579	5	1	ANDROID	1	1	183	180.0	7
61901f40b23a09949e6ca755c480a8cb	45	0	3	571	5	2	ANDROID	1	1	287	125.0	-99
d7d6618d128f9bbec6fde8a7446ca61c	41	1	6	576	2	1	IOS	0	1	17	8.0	-99
9326d14eee5ad2e020b071f456bb6a91	44	0	6	571	4	1	IOS	0	1	107	23.0	5
bcdb79c2c23e097c5d39f7e1fb0318c1	57	1	17	577	1	1	ANDROID	0	1	110	6.0	1
0a4f93931d0c84d82ae3933812f28c12	69	1	23	571	3	1	ANDROID	0	1	329	36.0	5
d83f875b1b30cb1f0b928a06ac0c43b9	39	1	3	574	4	1	ANDROID	0	1	99	47.0	7
49f3163fbce146e6940202fdfdaeb02a	51	1	17	574	1	1	N	0	1	71	33.0	-99
df8055f1c8e48618fcc5ea2fd96b175d	56	1	0	574	1	1	ANDROID	0	1	158	4.0	6
2c9cdd6197c63483070264a174e6897c	55	0	0	577	2	1	IOS	0	1	82	12.0	5
a25b8312eeb8b86f41b94edab31fe2cc	28	1	6	577	4	1	ANDROID	0	0	133	83.0	7
66949425b4e3dad1e869daa20b2a502e	56	0	17	573	4	1	IOS	0	1	155	2.0	2
e72926d155c678d5c9de8a6bfa28184f	23	1	0	573	3	0	ANDROID	0	1	114	19.0	7
b52751ecae8440cf5e21423f8eade1bf	37	1	6	574	4	1	IOS	1	1	176	131.0	5
9d9cb74bf53f412f6d4e565293667765	27	1	0	573	3	0	IOS	0	1	119	4.0	5
8feabf370a1b9926d3bf284dc21429b2	42	1	0	574	2	1	ANDROID	0	1	157	7.0	7
821aa4314e0a7bd24e163ac193c909f5	49	1	17	574	5	1	ANDROID	1	1	255	39.0	5
b2bd85abbf5ee06b18875aec078a8f0f	45	1	0	571	4	1	IOS	0	1	198	116.0	5
bea56771e247b22ad950efdf05a79335	38	1	0	576	4	0	ANDROID	1	1	180	25.0	7
daba9e98708fc9aaff90bd048bf2c5d4	53	0	17	571	4	1	ANDROID	0	1	178	18.0	4
c2b213f439a873bf18923d1df862a9ba	59	0	7	578	4	2	IOS	0	1	209	69.0	5
10e295e527fb310ddfac73fd0d17e85d	55	0	17	575	3	1	ANDROID	0	1	179	7.0	5
34c66dfd88de31bc6d0a2e1a57f76718	21	1	0	579	3	0	IOS	0	1	25	17.0	-99
2006509da20e3da7b150e587a3638bd5	36	1	16	571	4	2	ANDROID	0	1	201	81.0	7
98768500c0c196f6c32db3a192165fe3	37	1	6	576	4	1	ANDROID	1	1	229	22.0	1
17b4c2b71032d85271102db36571ec3f	48	0	6	574	3	1	ANDROID	0	1	13	7.0	7
d9b34312162b3eeb1cedd941bd9757e7	56	0	17	574	4	1	ANDROID	0	1	21	54.0	-99
c1d58aa9d3846f94f15971e43f622dd0	51	0	11	579	3	1	ANDROID	0	1	217	10.0	7
f620a2d85dd19789b3eb8262bd111f7a	34	1	3	574	4	2	HarmonyOS	1	1	137	96.0	5
b68f27f7a54ef11f193ddc84d7984089	76	1	3	579	4	1	ANDROID	1	1	340	93.0	4
e6fb2821480cf106bfa161318f0e67c7	44	1	0	579	4	1	ANDROID	1	0	143	26.0	7
216044cd93040850df563a32da39baba	40	0	12	574	4	1	IOS	1	1	171	28.0	1
27299ad5d3956ea77d554bf3a4ab0e0f	29	1	6	571	4	2	ANDROID	0	1	118	67.0	7
c0b6dc212374d85239e3a7cea12c69ac	53	0	0	574	4	1	IOS	1	1	202	67.0	7
6e999db2eca6ae541061d9df0abadafd	48	1	3	580	4	1	ANDROID	1	1	309	87.0	-99
20729cfb7d08a9376d0a37e81deffdbe	61	1	12	578	3	1	ANDROID	0	1	151	58.0	2
41d02fc53b6c6d63198c1bd628aeef9a	26	1	3	574	4	1	Xiaomi HyperOS	0	1	72	57.0	7
45dd762818f17e20b67bc2fc1fd80ce6	32	1	17	571	4	1	ANDROID	0	1	44	33.0	-99
2390c434c3f51d2c0bc229cf4f2e0549	32	1	16	571	4	2	IOS	1	1	165	48.0	4
50ab3d1d0efe4fb69c8208ca973ae73b	46	1	0	572	4	1	ANDROID	1	1	270	3.0	5
0ff95fe24e91e74c63869c03b0e1546b	64	1	6	579	3	1	IOS	0	1	296	25.0	1
7d08ec19b8e607fae49569e427857045	22	1	6	577	4	1	IOS	0	1	18	72.0	7
8d64959b332d30c7c1f41639144d0410	38	1	12	570	4	1	ANDROID	0	1	223	82.0	5
70a204fe48df2a7147557bf59ca98197	59	1	6	579	4	1	ANDROID	0	1	246	7.0	6
f8af8e328aba0b25ce62577f04f2ad73	50	1	17	574	4	1	ANDROID	1	1	247	34.0	5
41deef96df452366521a895cbe71a393	59	1	17	577	2	1	ANDROID	0	1	254	13.0	6
482b30eff6a8824e122098f84ef8a08a	44	0	17	577	4	1	IOS	1	1	88	36.0	7
2ae2ae24013fe37b9ce1208334e71cfd	61	1	23	574	2	1	ANDROID	0	1	75	8.0	1
7aec957d74058da27d8353a23715aeed	38	0	22	579	1	0	ANDROID	0	1	14	5.0	7
4867284ebfa72c820c3cfc5b4806daad	29	1	3	573	4	1	IOS	0	1	34	67.0	3
573ff48863cc5e62548219d200ea1b7c	42	0	0	579	3	1	ANDROID	0	1	32	16.0	7
e0e3330c4edfca21d2eca71113d58d8b	0	-99	24	571	2	0	ANDROID	0	1	94	16.0	7
7e16beb6116588bfbf235fcaa4eb22d2	21	1	16	571	3	2	IOS	0	1	10	18.0	7
10ba1e372dc06fa51e6fea1e9aab40e3	55	1	17	571	3	1	IOS	1	1	118	44.0	6
b856ea1f3c32dc62fb2d23eecb859031	42	0	22	575	2	1	HarmonyOS	0	1	25	6.0	2
58a805851507a50b62136de0435dcb9a	83	1	17	574	1	1	N	0	1	298	7.0	-99
6124d46692514a6838bf9043f5985ea5	22	1	0	577	3	0	ANDROID	0	1	11	3.0	-99
e393f8c8a2f55873ec6d69d37433e060	59	0	17	573	3	1	ANDROID	0	1	144	9.0	3
15c0d6cdb5e78b817c8d36d3ffe5fcfa	62	0	17	577	3	1	IOS	0	1	318	20.0	5
2c9278ad8f571475927330acaba206a1	22	1	0	576	3	2	ANDROID	0	1	45	3.0	1
20af4874ee9a5c0c488db46af5f2ef09	48	1	3	574	4	1	ANDROID	1	1	211	132.0	2
ee84d088a1b86f27bfe65c38475b4532	61	0	17	579	4	1	ANDROID	1	1	178	24.0	1
532459fb4f4f81923384882f3796122c	33	0	17	574	3	1	ANDROID	0	1	24	2.0	7
71ce6589755749e7746802e79a85a071	34	0	6	579	4	1	IOS	1	1	208	69.0	5
43af886652ad521248590cf1cc18800a	41	1	3	577	4	2	HarmonyOS	1	1	215	55.0	5
1c74d064aa31fde6a6ed9990e125d00e	42	0	17	577	3	1	ANDROID	0	1	12	9.0	5
99ffdfba0f3d4b4eea924c1c46ac6d2f	61	1	23	574	2	1	ANDROID	0	1	123	20.0	-99
8e50e83487e84343cb1dcb680456af5a	57	1	0	576	3	1	ANDROID	0	1	254	34.0	-99
d4f5b3d8e7e8a329fd07fdca25890487	38	0	17	574	4	1	IOS	1	1	170	56.0	5
8c0be8662998c2d6f13cf6be1a7e8cb5	55	1	0	579	4	1	IOS	0	1	160	54.0	-99
cbdf2f6c6a114b2a35959d8939089a24	39	0	6	577	4	1	HarmonyOS	1	1	187	111.0	5
08a8837666563909e1c141c845a845b6	53	1	0	577	3	1	IOS	1	1	141	20.0	1
b048796235870554f04046342135fb03	55	0	6	578	3	1	ANDROID	0	1	219	47.0	6
795f6d37e0955d662b799e66facbfe06	30	0	17	573	4	1	ANDROID	0	0	129	44.0	4
c3357dd4fc268ef20f455df76cd99fd3	32	1	17	571	1	1	ANDROID	0	1	21	28.0	7
7ba9bb7c6e6915be83a08ff8f6b8d720	48	1	19	571	5	2	ANDROID	0	1	177	13.0	5
6266de5304b483e22df2715a6312bf2f	37	1	0	573	2	0	ANDROID	0	1	39	18.0	-99
7a4f869d907d28adc6f9c313a9bd51b5	37	1	17	579	4	1	ANDROID	1	1	78	26.0	7
906f32b137f1862f2f22ac3a6269b1e7	57	1	0	580	4	1	ANDROID	0	1	187	41.0	-99
e4c8f753695896e88bc92c73eac9dfdf	41	0	0	577	2	1	RTOS系统	0	1	45	2.0	-99
e9ef5397a39818abcce2ea571f9a820a	42	0	16	571	4	2	ANDROID	0	1	178	140.0	-99
17f1bb4e117db6e08e397a310d01a7f9	56	1	0	579	3	1	ANDROID	0	1	178	21.0	-99
dfdf2ff1fd19b4d46a298e8bee9419b1	70	1	17	571	3	1	ANDROID	1	1	301	33.0	3
20803a029bd0d70b1b0259e16d38055d	61	0	10	577	3	2	ANDROID	0	1	130	33.0	6
8fb7af49062ca28b1552770d9eb63a06	53	0	0	573	2	1	HarmonyOS	0	1	125	4.0	7
5fec85dce3ebdad2cbc1ca92189a3036	48	0	17	577	4	1	ANDROID	0	1	151	13.0	-99
4c893ca23c7c70c5ce2df5db1a96eeaa	30	1	6	579	4	1	IOS	1	1	180	81.0	4
cd133fd3dca057f5d345e1af196c09ab	40	1	6	575	4	1	ANDROID	0	1	165	30.0	3
f6f05667f17765e48e98b6b0ead1d7d4	38	0	17	571	4	1	ANDROID	0	1	125	28.0	5
111cec779f4824b9ec5cc97a52f7ebc1	62	1	9	576	4	1	ANDROID	1	1	186	22.0	-99
6445d8ad366d1a0a3bb2e8afc35cfbc2	56	1	11	580	4	1	ANDROID	1	1	236	12.0	5
1d9f943677ab19c59dfea7aab32304e7	58	1	17	576	3	1	ANDROID	0	1	253	7.0	3
a28a446e5cc0f8e7743968ff3bd4c431	58	0	11	577	3	1	IOS	0	1	134	23.0	5
84f3837d6b19e413e0ba6adc1093bdd4	30	0	16	571	4	2	IOS	0	1	142	20.0	7
1c9f6a1ddf8e2b7856ab25b89b934e6f	37	1	23	573	3	0	IOS	1	1	185	20.0	7
e1653d05a8550440b3ef02fc7b17a89b	30	0	9	571	4	2	ANDROID	1	1	199	36.0	-99
4332b77e66a2e827efc4c260faaa4151	52	1	17	576	4	1	ANDROID	1	1	123	36.0	-99
bdb1c7477f2efb16240b90a82473807d	56	1	17	571	4	1	ANDROID	0	1	276	33.0	6
0d30e06b5561d29db750fc80201fa294	41	1	0	573	2	1	ANDROID	0	1	62	10.0	-99
1d58c8f498d5993047fa6945d3e2cdc1	54	0	5	577	3	2	IOS	0	1	131	11.0	1
b7c8ec666f16c1933b548614707c509f	72	0	17	574	1	1	ANDROID	0	1	156	12.0	5
cf51a4df11d913dd49e570a43adc94f5	76	1	23	578	3	1	ANDROID	0	1	166	68.0	4
8bf3566d1408694caa3946eba1ccb051	36	0	6	574	3	1	ANDROID	0	1	7	20.0	7
c093eff45a194e82bb76865d3cee6711	51	1	18	579	4	1	ANDROID	1	1	181	13.0	5
e87031ccb49b5682a958842299f90bed	30	0	6	577	4	1	IOS	0	1	26	86.0	-99
9f267109fb0a4c4aa8ede7e3c44fa2a1	33	0	17	577	3	1	HarmonyOS	1	1	147	39.0	7
7b0ead15df0e7306be6754b4fcaca409	47	1	16	571	5	2	ANDROID	0	1	301	52.0	5
0dd4ceb3c4ca2b518dc0cdc1f1a887ca	51	1	0	579	4	1	IOS	1	1	189	40.0	7
14d9f9f8a6960312f04e79ddc74c1ff1	26	0	5	577	4	2	IOS	0	1	93	55.0	7
c593a960649b1f7b40ee718a04177fc9	36	0	0	573	3	0	ANDROID	0	1	78	27.0	5
7ed0391cc50d0cb0c5585839ffb98ea4	54	1	5	577	4	2	ANDROID	1	1	229	53.0	3
d282d4e6c4db1a253d67d64e4dd515ec	30	1	3	577	4	1	ANDROID	1	1	93	50.0	5
5c8b904ad951462b8abd0ee6560f7313	45	1	17	574	3	1	ANDROID	0	1	121	21.0	4
09f3fd6f079412cac66a27b94330655c	36	1	5	571	4	2	ANDROID	0	1	132	37.0	2
f1b49bf98c44a297c0904b912f4f2c67	30	0	8	577	4	2	IOS	0	1	94	13.0	-99
216cdf0e1624f4636e9e22116b94df70	64	1	23	577	3	1	ANDROID	0	1	29	21.0	6
2cf19af396bc4aeb360149737089d17f	62	0	23	573	3	1	IOS	0	1	303	44.0	6
367acfaa1a7a7b92c1d390364c57243e	52	1	17	572	3	1	ANDROID	0	1	255	25.0	7
a41315c52fcff5c9b5416fcfbe0fe585	43	0	17	574	3	1	ANDROID	0	1	140	10.0	7
878aab3eab95b921921e536b420d18c4	20	1	6	574	3	1	ANDROID	0	1	26	22.0	3
a1e58457804895599b910f97eff70ca5	55	0	23	572	4	1	ANDROID	1	1	92	12.0	5
a0bc9ef9382d1b55f81b839aa7962189	29	1	0	577	4	0	IOS	0	1	60	34.0	5
c60ecdca9f1da04ffb5e8ced74bdd9a7	23	1	12	576	3	1	IOS	0	1	92	30.0	1
933a9eb18c8a3cc3a43af1125b8554da	37	0	6	570	4	1	ANDROID	0	1	147	43.0	1
f2122dd754f0c05157c9b69b37d7f39b	0	-99	17	574	3	1	ANDROID	0	1	80	17.0	7
ab2da31168ab52f9313fd79c962d7e92	46	1	17	577	4	1	ANDROID	1	1	208	18.0	1
21973a5e368428293ab42fc08d05d21c	28	1	3	580	4	1	IOS	1	1	47	168.0	-99
10df26eca242ae14f1cc9c7bd853b5b0	50	1	12	571	4	1	ANDROID	1	1	253	21.0	5
8e434acc0dafc27a51f63462cf210caa	45	0	0	573	2	1	IOS	0	1	78	33.0	-99
a39fbac6792db6b2f2bd4c57869825e8	45	1	11	575	3	1	ANDROID	0	1	249	8.0	-99
731609c60106b8e261cffa9fe1a71308	54	1	0	578	3	1	ANDROID	0	1	136	35.0	7
27d225bd7f071c84a649393fceed15da	46	1	17	574	4	1	ANDROID	0	1	217	26.0	-99
a7742179df2190d13f139fc39758d368	38	1	23	571	2	0	ANDROID	0	1	46	9.0	-99
96302eb27a236b299c366d27077c90a0	52	1	0	570	4	1	ANDROID	0	1	154	39.0	3
ff6f874740be53cbd34b76571be9aa1e	60	0	17	570	3	1	ANDROID	0	1	6	4.0	6
2dd914ebdb74a50faf294a4ae582ed62	22	0	6	575	3	1	IOS	1	1	42	26.0	7
f92dc1228ff51918bbd6b559b49b10e3	61	1	23	579	3	1	ANDROID	0	1	15	24.0	3
16ca2b37d662907a8b39fed223805b3d	48	1	11	571	3	1	N	1	1	121	17.0	7
4cf830cb314b9f4ad89e31018ceb8e63	24	0	0	570	3	0	IOS	0	1	130	8.0	7
